term,group_count,overall_count,exact_pval,sig,genes
carbohydrate metabolic process,7,106,1.7506508445760563e-7,TRUE,YDR074W YER062C YFR015C YJL052W YOR120W YPR160W YPR184W
response to oxidative stress,6,78,6.328574259697322e-7,TRUE,YDR453C YDR533C YGR088W YML028W YOL052C-A YOR120W
protein folding,5,91,3.316257110563386e-5,TRUE,YBR072W YDR453C YDR533C YER103W YML028W
monocarboxylic acid metabolic process,5,105,6.6233608796798e-5,TRUE,YDR533C YJL052W YJL196C YML004C YOR374W
generation of precursor metabolites and energy,5,115,1.0238871792838449e-4,TRUE,YFR015C YJL052W YOR374W YPR160W YPR184W
small molecule metabolic process,9,556,2.623523429283085e-4,TRUE,YDL022W YDR533C YER062C YJL052W YJL196C YML004C YMR169C YOR120W YOR374W
response to stress,8,503,7.522483524809717e-4,TRUE,YBR072W YDR453C YDR533C YER062C YGR088W YML028W YOL052C-A YOR120W
response to chemical,6,281,9.209402485765089e-4,TRUE,YDR453C YDR533C YGR088W YML028W YOL052C-A YOR120W
response to heat,2,30,0.007189699650099629,FALSE,YBR072W YOL052C-A
catabolic process,7,615,0.011847038745440318,FALSE,YDR533C YJL052W YML004C YMR169C YOR120W YPR160W YPR184W
nucleobase-containing small molecule metabolic process,3,172,0.03626393087090631,FALSE,YDL022W YJL052W YOR374W
homeostatic process,3,184,0.0429971579489815,FALSE,YDL022W YDR453C YML028W
oligosaccharide metabolic process,1,16,0.06701329998140382,FALSE,YDR074W
response to starvation,1,26,0.10670077705536785,FALSE,YOL052C-A
biosynthetic process,7,973,0.10889033640124124,FALSE,YDR074W YER062C YFR015C YJL052W YJL196C YMR169C YOR374W
peroxisome organization,1,40,0.15957059839442345,FALSE,YDL022W
transmembrane transport,2,195,0.2051284656293914,FALSE,YDL022W YER103W
response to osmotic stress,1,54,0.2094518632539223,FALSE,YER062C
DNA damage response,2,249,0.2927463852570825,FALSE,YML028W YOL052C-A
nucleobase-containing compound catabolic process,1,165,0.5164327513908935,FALSE,YJL052W
amino acid metabolic process,1,173,0.5334730057284631,FALSE,YMR169C
regulation of cell cycle,1,209,0.6033247838141954,FALSE,YML028W
signal transduction,1,215,0.6139516471117696,FALSE,YML028W
lipid metabolic process,1,249,0.6692323349578023,FALSE,YJL196C
cellular nitrogen compound metabolic process,5,1386,0.7590860668719368,FALSE,YDL022W YHR087W YJL052W YML028W YOR374W
DNA metabolic process,1,321,0.7624595211109261,FALSE,YML028W
transport,2,874,0.9132122110085719,FALSE,YDL022W YER103W
