term,group_count,overall_count,exact_pval,sig,genes
catabolic process,9,615,0.9339639613058627,FALSE,YBR145W YDR363W-A YDR481C YER086W YFR055W YNL178W YNL221C YPL111W YPL250C
regulation of cell cycle,2,209,0.9471527690207926,FALSE,YDR363W-A YMR199W
lipid metabolic process,2,249,0.9755552301264776,FALSE,YGL012W YOR298W
chromosome organization,1,181,0.982860362287265,FALSE,YDR363W-A
proteolysis involved in protein catabolic process,1,186,0.984715810482363,FALSE,YDR363W-A
protein-containing complex assembly,3,375,0.9907404294563977,FALSE,YDR363W-A YER058W YLL009C
DNA repair,1,208,0.9907814932764315,FALSE,YDL182W
signal transduction,1,215,0.9921553531043585,FALSE,YHR029C
DNA metabolic process,2,321,0.9942793945624273,FALSE,YDL182W YDR363W-A
rRNA processing,1,233,0.9948256273647051,FALSE,YNL221C
DNA damage response,1,249,0.9964303653786035,FALSE,YDL182W
