term,group_count,overall_count,exact_pval,sig,genes
oligosaccharide metabolic process,4,16,5.413859161523563e-6,TRUE,YDR001C YDR074W YLL026W YML100W
carbohydrate metabolic process,6,106,1.467231527786824e-4,TRUE,YAL038W YDR001C YDR074W YIL053W YLL026W YML100W
response to heat,3,30,0.0015480897993773509,FALSE,YFL014W YLL026W YPL004C
response to stress,10,503,0.004240386325148301,FALSE,YDR001C YFL014W YFL031W YHL025W YIL053W YLL026W YMR173W YNL241C YOR173W YPL004C
plasma membrane organization,1,7,0.05347601638363586,FALSE,YFL014W
organelle inheritance,2,53,0.06390413786642683,FALSE,YGR209C YOL076W
response to osmotic stress,2,54,0.06604243082002997,FALSE,YFL014W YIL053W
chromatin organization,4,216,0.08633305332708274,FALSE,YHL025W YLR055C YMR037C YPL016W
cell adhesion,1,12,0.08995761043424089,FALSE,YFL014W
protein maturation,2,78,0.12352825686023455,FALSE,YIL128W YOL076W
response to oxidative stress,2,78,0.12352825686023455,FALSE,YFL014W YNL241C
protein acylation,1,17,0.1250687133378452,FALSE,YOL076W
sulfur compound metabolic process,2,81,0.13138812625338722,FALSE,YGL126W YGR209C
nucleobase-containing compound catabolic process,3,165,0.13708464916189522,FALSE,YAL038W YGL126W YOR173W
nucleobase-containing small molecule metabolic process,3,172,0.14985519849577686,FALSE,YAL038W YGL126W YNL241C
protein folding,2,91,0.15837089619696956,FALSE,YLL024C YLL026W
homeostatic process,3,184,0.17261652718725962,FALSE,YBL064C YGL126W YGR209C
response to chemical,4,281,0.17466502683536408,FALSE,YDR001C YFL014W YNL241C YPL016W
response to starvation,1,26,0.18497398014380895,FALSE,YOR173W
monocarboxylic acid metabolic process,2,105,0.1976922765533479,FALSE,YAL038W YKL029C
catabolic process,7,615,0.19836963684109427,FALSE,YAL038W YDR001C YER021W YGL126W YLL024C YOR084W YOR173W
generation of precursor metabolites and energy,2,115,0.22650101037339332,FALSE,YAL038W YNL241C
small molecule metabolic process,6,556,0.2641033808312942,FALSE,YAL038W YDR354W YGL126W YIL053W YKL029C YNL241C
amino acid transport,1,40,0.2703040273461157,FALSE,YLL055W
DNA replication,1,45,0.2986180009869692,FALSE,YPL016W
lipid metabolic process,3,249,0.30839622247285015,FALSE,YGL126W YMR296C YOR084W
peptidyl-amino acid modification,1,49,0.3204962639962613,FALSE,YOL076W
biosynthetic process,9,973,0.34696442610391676,FALSE,YDR074W YDR354W YDR382W YGL126W YIL053W YKR062W YML100W YMR296C YOR369C
transcription by RNA polymerase II,1,55,0.35207288544465454,FALSE,YKR062W
mitochondrion organization,2,160,0.35743884166157636,FALSE,YJR118C YOL076W
lipid transport,1,57,0.36227735995998755,FALSE,YJL079C
vacuole organization,1,63,0.3919607996554765,FALSE,YGR209C
amino acid metabolic process,2,173,0.3942891825163789,FALSE,YDR354W YKL029C
cellular nitrogen compound metabolic process,12,1386,0.39917916549171506,FALSE,YAL038W YDR354W YDR382W YGL063W YGL126W YHL025W YKR062W YMR173W YNL241C YOR173W YOR369C YPL016W
organelle fusion,1,71,0.4294538411405415,FALSE,YGR209C
proteolysis involved in protein catabolic process,2,186,0.4302379909214714,FALSE,YER021W YLL024C
DNA metabolic process,3,321,0.4636252041249711,FALSE,YHL025W YMR173W YPL016W
endocytosis,1,82,0.47735241839119213,FALSE,YPL004C
DNA repair,2,208,0.48855561470874165,FALSE,YHL025W YMR173W
signal transduction,2,215,0.5063666830513637,FALSE,YFL031W YIL119C
cytoplasmic translation,1,96,0.5326807113998373,FALSE,YDR382W
RNA modification,1,98,0.5401037862780687,FALSE,YGL063W
rRNA processing,2,233,0.5503771802853898,FALSE,YHL025W YOR369C
DNA-templated transcription,1,103,0.5581627553583549,FALSE,YKR062W
tRNA processing,1,104,0.5616907686587085,FALSE,YGL063W
DNA damage response,2,249,0.5872434632197467,FALSE,YHL025W YMR173W
cell wall organization or biogenesis,1,114,0.5954957265532314,FALSE,YIL119C
nucleobase-containing compound transport,1,117,0.6051324091906809,FALSE,YLL024C
protein-RNA complex assembly,1,120,0.6145454139783659,FALSE,YOR369C
cytoskeleton organization,1,127,0.6356674192178926,FALSE,YOL076W
RNA catabolic process,1,128,0.6385913132136095,FALSE,YOR173W
membrane organization,1,146,0.6874771698658839,FALSE,YFL014W
nuclear transport,1,156,0.7117878726380515,FALSE,YLL024C
nucleocytoplasmic transport,1,156,0.7117878726380515,FALSE,YLL024C
vesicle-mediated transport,2,317,0.7196718343267621,FALSE,YGR209C YPL004C
Golgi vesicle transport,1,169,0.740653991678449,FALSE,YGR209C
tRNA metabolic process,1,179,0.7609235280603224,FALSE,YGL063W
translation,1,189,0.7796473606442519,FALSE,YDR382W
transmembrane transport,1,195,0.7901878841739898,FALSE,YLL024C
regulation of organelle organization,1,205,0.8066741450533401,FALSE,YOL076W
regulation of cell cycle,1,209,0.8129092865516128,FALSE,YBR135W
transport,5,874,0.8394208866737928,FALSE,YGR209C YJL079C YLL024C YLL055W YPL004C
cellular component assembly,2,534,0.9324081142535529,FALSE,YMR031C YOR369C
protein-containing complex assembly,1,375,0.9532172211974435,FALSE,YOR369C
