term,group_count,overall_count,exact_pval,sig,genes
protein folding,11,91,3.4906866784711505e-8,TRUE,YBL075C YBR072W YDR214W YDR258C YER103W YFL016C YGR142W YLL026W YNL007C YOR027W YPL240C
response to heat,7,30,1.2163325268105007e-7,TRUE,YBR072W YDR258C YFL014W YFL016C YLL026W YNL007C YOL052C-A
oligosaccharide metabolic process,4,16,5.627223246036224e-5,TRUE,YDR001C YDR074W YLL026W YML100W
carbohydrate metabolic process,8,106,9.884537863981504e-5,TRUE,YCL040W YDR001C YDR074W YER062C YFR053C YHR104W YLL026W YML100W
nucleobase-containing small molecule metabolic process,10,172,1.1785167731438917e-4,TRUE,YCL040W YDL022W YFR053C YGL037C YJL116C YKR080W YMR120C YMR315W YOR317W YOR374W
response to stress,16,503,0.0012438668974767571,FALSE,YBR072W YDR001C YDR258C YER062C YFL014W YFL016C YFL031W YGR048W YGR088W YHR104W YJL164C YLL026W YMR175W YNL007C YOL052C-A YPL240C
carbohydrate transport,3,16,0.0012879514083840157,FALSE,YCL040W YFR053C YHR096C
small molecule metabolic process,17,556,0.0013238698562085857,FALSE,YCL040W YDL022W YER062C YFR053C YGL037C YGL184C YHR104W YHR137W YJL116C YKR080W YML054C YMR120C YMR189W YMR315W YNL277W YOR317W YOR374W
response to osmotic stress,4,54,0.006559615948387715,FALSE,YER062C YFL014W YHR104W YPL240C
cell morphogenesis,2,12,0.011626194610982334,FALSE,YDL223C YPL123C
response to chemical,9,281,0.015580620873630852,FALSE,YDR001C YFL014W YGR048W YGR088W YHR104W YMR175W YNL007C YOL052C-A YOR018W
generation of precursor metabolites and energy,5,115,0.021733563729726253,FALSE,YCL040W YFR053C YKL085W YMR315W YOR374W
response to oxidative stress,4,78,0.023054232229059127,FALSE,YFL014W YGR088W YHR104W YOL052C-A
transmembrane transport,6,195,0.054059406936295476,FALSE,YBL075C YCL040W YDL022W YER103W YFR053C YHR096C
monocarboxylic acid metabolic process,4,105,0.05851614906947582,FALSE,YCL040W YFR053C YML054C YOR374W
anatomical structure development,2,33,0.07713677301981935,FALSE,YDL222C YNL194C
plasma membrane organization,1,7,0.09394430345310778,FALSE,YFL014W
sulfur compound metabolic process,3,81,0.1035785493606788,FALSE,YGL184C YNL277W YOR317W
sporulation,2,46,0.13495647687207393,FALSE,YDL222C YNL194C
cell adhesion,1,12,0.15566819966261736,FALSE,YFL014W
nuclear transport,4,156,0.17351946197402227,FALSE,YDR214W YJL164C YNL007C YOR230W
nucleocytoplasmic transport,4,156,0.17351946197402227,FALSE,YDR214W YJL164C YNL007C YOR230W
nucleobase-containing compound catabolic process,4,165,0.19897363076396118,FALSE,YCL040W YFR053C YGR048W YPL123C
amino acid metabolic process,4,173,0.22251426819231657,FALSE,YGL184C YHR137W YMR189W YNL277W
protein phosphorylation,1,18,0.22428706908394846,FALSE,YJL164C
transport,15,874,0.23324835639180155,FALSE,YBL075C YCL040W YDL022W YDR214W YER103W YFR053C YGR048W YGR142W YHR096C YJL164C YNL007C YOR018W YOR230W YOR317W YOR382W
catabolic process,11,615,0.23763246193891782,FALSE,YCL040W YDR001C YDR022C YFR053C YGR048W YHR104W YMR174C YMR189W YNL007C YPL123C YPR151C
homeostatic process,4,184,0.2560235038869106,FALSE,YBL064C YDL022W YGR142W YOR018W
proteolysis involved in protein catabolic process,4,186,0.2622334178685214,FALSE,YBL075C YFL016C YGR048W YNL007C
anatomical structure formation involved in morphogenesis,2,73,0.27209821825871083,FALSE,YDL222C YNL194C
cell death,1,23,0.2772482094982833,FALSE,YPL123C
response to starvation,1,26,0.30729755468077957,FALSE,YOL052C-A
translational elongation,1,31,0.3546672914727904,FALSE,YNL063W
mitochondrion organization,3,160,0.3890847950383154,FALSE,YDR022C YDR258C YFL016C
translational initiation,1,36,0.3988421044488595,FALSE,YNL007C
amino acid transport,1,40,0.4320248753884224,FALSE,YGR142W
peroxisome organization,1,40,0.4320248753884224,FALSE,YDL022W
regulation of DNA metabolic process,2,106,0.43930503552077294,FALSE,YGL037C YPL240C
cell wall organization or biogenesis,2,114,0.4769697980547739,FALSE,YDL222C YNL006W
peptidyl-amino acid modification,1,49,0.5002294912879743,FALSE,YJL164C
cytoskeleton organization,2,127,0.5348649229725937,FALSE,YDR171W YNL006W
RNA catabolic process,2,128,0.539138471931281,FALSE,YGR048W YPL123C
cellular respiration,1,56,0.5476381929637975,FALSE,YKL085W
lipid transport,1,57,0.5540386513238602,FALSE,YOR317W
protein targeting,2,133,0.5601080101802638,FALSE,YOR027W YPL240C
signal transduction,3,215,0.5853068479754095,FALSE,YFL031W YJL164C YNL006W
vacuole organization,1,63,0.5906095575011809,FALSE,YNL015W
monoatomic ion transport,1,71,0.6348100430263389,FALSE,YOR382W
organelle fusion,1,71,0.6348100430263389,FALSE,YNL015W
endosomal transport,1,75,0.6551119951765745,FALSE,YGR142W
protein maturation,1,78,0.6696047338669022,FALSE,YPL240C
endocytosis,1,82,0.6879986592582836,FALSE,YOR018W
regulation of transport,1,82,0.6879986592582836,FALSE,YOR018W
biosynthetic process,12,973,0.737165790283582,FALSE,YDR074W YER062C YGL037C YGL184C YHR137W YJL116C YKR080W YML100W YMR120C YNL063W YNL277W YOR374W
protein modification by small protein conjugation or removal,1,99,0.7555481804827875,FALSE,YLL039C
regulation of translation,1,99,0.7555481804827875,FALSE,YNL063W
regulation of organelle organization,2,205,0.7888324728710238,FALSE,YJL164C YPL240C
nucleobase-containing compound transport,1,117,0.8113829311937197,FALSE,YNL007C
protein-RNA complex assembly,1,120,0.8193780788418678,FALSE,YPL240C
