term,group_count,overall_count,exact_pval,sig,genes
membrane organization,6,146,0.7748522188477012,FALSE,YBL085W YBR091C YFL038C YLR168C YMR197C YOR086C
vacuolar transport,3,79,0.7834739907553205,FALSE,YHR001W YMR197C YOL100W
chromatin organization,9,216,0.7958761429730983,FALSE,YBL003C YBR089C-A YDL074C YDR190C YDR207C YEL044W YMR037C YOR064C YPL235W
response to heat,1,30,0.7971004560700281,FALSE,YML007W
regulation of DNA metabolic process,4,106,0.8060832813022063,FALSE,YDL020C YDL074C YOR001W YPR023C
cell cycle,1,31,0.8076401467832779,FALSE,YGR230W
ribosomal subunit export from nucleus,2,58,0.8096964968208464,FALSE,YLR048W YPL093W
vitamin metabolic process,1,32,0.8176344177742523,FALSE,YIL145C
DNA-templated transcription elongation,2,61,0.8315369059586605,FALSE,YCR093W YPR023C
protein lipidation,1,34,0.8360977281995999,FALSE,YNL223W
transport,40,874,0.8432475877926959,FALSE,YAL005C YAL042W YBR091C YCL040W YCR010C YCR011C YCR037C YDL058W YDL113C YER017C YFL038C YFR053C YHR001W YIL088C YIR006C YJL151C YJR058C YJR059W YLR048W YLR168C YMR058W YMR197C YMR301C YMR308C YNL064C YNL149C YNL231C YNR034W YOL100W YOR086C YOR087W YOR153W YOR230W YOR316C YOR317W YOR328W YPL093W YPL094C YPL221W YPR024W
mitochondrion organization,6,160,0.843687372153895,FALSE,YBR091C YDL113C YDR512C YLR168C YNL223W YOL076W
cell wall organization or biogenesis,4,114,0.8489217880173215,FALSE,YBL068W YDR055W YGR032W YPL221W
chromosome segregation,2,64,0.8510987706872721,FALSE,YER018C YPR046W
nucleobase-containing compound transport,4,117,0.8627975456877632,FALSE,YMR308C YNL064C YNR034W YPL221W
invasive growth in response to glucose limitation,1,38,0.8676237833629175,FALSE,YER124C
amino acid transport,1,40,0.8810422265937545,FALSE,YIL088C
organelle fusion,2,71,0.888961787287933,FALSE,YBL085W YMR197C
regulation of translation,3,99,0.8933781674139429,FALSE,YAL003W YKL139W YLR150W
cytoskeleton organization,4,127,0.901463299888557,FALSE,YCR088W YDR379W YIR006C YOL076W
RNA catabolic process,4,128,0.9047473706758904,FALSE,YCR093W YFL038C YNL221C YOR001W
regulation of cell cycle,7,209,0.923065653613063,FALSE,YCR093W YDL074C YER177W YGR155W YMR308C YNL231C YPR075C
endocytosis,2,82,0.9308974660397494,FALSE,YHR001W YIR006C
RNA splicing,2,82,0.9308974660397494,FALSE,YHL038C YNR032C-A
mRNA processing,3,113,0.9373774162997315,FALSE,YHL038C YKL139W YNR032C-A
organelle inheritance,1,53,0.9406803498234689,FALSE,YOL076W
Golgi vesicle transport,5,169,0.9431690780052224,FALSE,YAL042W YDL058W YDL113C YFL038C YMR197C
DNA metabolic process,11,321,0.9513162222407952,FALSE,YBL003C YDL074C YER095W YFL024C YHR099W YLR150W YOL034W YOR023C YOR328W YPL204W YPR023C
vacuole organization,1,63,0.9653127456218058,FALSE,YMR197C
chromosome organization,4,181,0.9866248955054506,FALSE,YDL074C YER095W YLR150W YOR001W
vesicle-mediated transport,9,317,0.9867780844751395,FALSE,YAL042W YDL058W YDL113C YFL038C YHR001W YIR006C YJL151C YMR197C YOL100W
