term,group_count,overall_count,exact_pval,sig,genes
sulfur compound metabolic process,6,81,1.5228332068755334e-8,TRUE,YAL012W YDR502C YFR030W YLL062C YLR303W YNL277W
amino acid metabolic process,5,173,3.4948871885302235e-5,TRUE,YAL012W YDR502C YLR303W YNL277W YOL086C
biosynthetic process,9,973,6.182226093797169e-5,TRUE,YAL012W YDR502C YGR148C YJL101C YJR145C YLR303W YNL277W YOL086C YOR063W
small molecule metabolic process,6,556,0.0011030408971803916,FALSE,YAL012W YDR502C YLL062C YLR303W YNL277W YOL086C
translational elongation,1,31,0.07396563057737549,FALSE,YGR148C
translational initiation,1,36,0.0854145041108283,FALSE,YGR148C
amino acid transport,1,40,0.09448002140626532,FALSE,YGR055W
response to oxidative stress,1,78,0.17658585367110613,FALSE,YJL101C
cytoplasmic translation,1,96,0.21304470216763272,FALSE,YJR145C
carbohydrate metabolic process,1,106,0.23265424863816608,FALSE,YOL086C
generation of precursor metabolites and energy,1,115,0.24991880556056212,FALSE,YOL086C
protein-RNA complex assembly,1,120,0.25935564811696243,FALSE,YOR063W
nucleobase-containing small molecule metabolic process,1,172,0.35124890465849956,FALSE,YOL086C
translation,1,189,0.378943525275097,FALSE,YJR145C
transmembrane transport,1,195,0.388456388922794,FALSE,YGR055W
rRNA processing,1,233,0.44566858614372085,FALSE,YOR063W
cellular nitrogen compound metabolic process,4,1386,0.4616538074015629,FALSE,YJL101C YJR145C YOL086C YOR063W
response to chemical,1,281,0.5109178274658213,FALSE,YJL101C
protein-containing complex assembly,1,375,0.6187587694282808,FALSE,YOR063W
response to stress,1,503,0.7307339826287282,FALSE,YJL101C
cellular component assembly,1,534,0.7528623224636721,FALSE,YOR063W
catabolic process,1,615,0.8030515670103323,FALSE,YOL086C
transport,1,874,0.9075327257817156,FALSE,YGR055W
