term,group_count,overall_count,exact_pval,sig,genes
transmembrane transporter activity,51,278,0.24523218368492947,FALSE,YAL022C YBR036C YBR068C YBR069C YBR104W YBR171W YDL198C YDR011W YDR046C YDR205W YDR345C YER056C YER087C-B YER145C YFL040W YGL008C YGL077C YGL104C YGL139W YGL167C YGL186C YGR065C YHR026W YHR094C YHR117W YHR162W YJL212C YJR040W YKL064W YKL146W YLL048C YLR034C YLR130C YLR138W YML116W YNL121C YNL131W YNL142W YNL268W YNR013C YOL092W YOR130C YOR153W YOR270C YOR297C YOR306C YOR316C YPL092W YPL244C YPL265W YPR058W
nuclease activity,15,76,0.2689260005643997,FALSE,YAL033W YBL055C YBR167C YDR121W YDR263C YKR056W YKR079C YLR059C YLR105C YMR234W YNL085W YNL262W YOL021C YOL042W YPL083C
ion binding,100,576,0.3847775356332377,FALSE,YAL036C YBL023C YBL036C YBL104C YBR035C YBR080C YBR202W YBR227C YBR267W YBR281C YCR087C-A YDL042C YDL074C YDL120W YDL131W YDL140C YDL168W YDL182W YDR045C YDR052C YDR127W YDR205W YDR266C YDR409W YEL020W-A YEL071W YER003C YER025W YER122C YFR004W YFR031C YFR037C YGL013C YGL043W YGL062W YGL101W YGL105W YGL167C YGR093W YGR173W YGR181W YGR246C YGR267C YGR274C YHR040W YHR098C YHR107C YHR134W YIL021W YIL030C YIL044C YIL078W YIR023W YJL035C YJL062W YJL081C YJR065C YJR092W YKL025C YKL028W YKL059C YKL194C YKR038C YKR079C YKR087C YLL031C YLR089C YLR090W YLR116W YLR130C YLR247C YMR037C YMR108W YMR190C YMR214W YMR281W YNL021W YNL049C YNL104C YNL227C YNL247W YNL262W YNR046W YOL098C YOL142W YOR004W YOR025W YOR046C YOR127W YOR207C YOR270C YOR316C YOR341W YPL135W YPL145C YPL207W YPL212C YPL273W YPR062W YPR181C
kinase activity,32,182,0.39250402386770195,FALSE,YAR018C YBL009W YDL025C YDR127W YDR226W YDR236C YDR300C YDR466W YDR507C YDR531W YER052C YER069W YFR007W YGL115W YGL119W YGL253W YGR040W YIL035C YJR057W YKL101W YLR240W YLR305C YNL154C YNL207W YNL298W YNL307C YOL045W YOR171C YOR233W YOR311C YPL188W YPR106W
ATP hydrolysis activity,15,83,0.39960239164858663,FALSE,YBR080C YBR227C YDL160C YFR007W YFR009W YFR013W YFR031C YGL119W YGL150C YHR169W YJR072C YLL034C YLR397C YOR117W YPL101W
nucleotidyltransferase activity,13,72,0.41357693420284214,FALSE,YDL140C YDR045C YDR156W YGL169W YGR277C YIL021W YJL011C YKR002W YNL262W YOR207C YOR341W YPR110C YPR187W
transferase activity, transferring alkyl or aryl (other than methyl) groups,7,40,0.5003869158328249,FALSE,YBR249C YDL205C YDR035W YDR127W YHR068W YOL143C YPL172C
GTPase activity,10,59,0.5213938483550972,FALSE,YFL037W YGL099W YGL210W YHR107C YJR072C YKL173W YKR001C YKR084C YML064C YNR053C
acyltransferase activity,30,185,0.5907847976524689,FALSE,YBL011W YCR048W YDL074C YDL131W YDL182W YDR062W YDR266C YDR409W YEL053C YEL056W YGL017W YGR274C YHR134W YIL030C YJL091C YJL196C YJR090C YKL059C YLL036C YLR207W YLR247C YLR368W YML126C YMR062C YNL104C YNL132W YOR213C YOR221C YPL086C YPR139C
translation factor activity, RNA binding,6,39,0.6436097800140663,FALSE,YBR143C YDR211W YER025W YGR083C YKR026C YPL226W
unfolded protein binding,10,67,0.6907007610313087,FALSE,YDR518W YEL020W-A YHR133C YIL005W YIL104C YIR012W YJL008C YJL014W YML048W YOR145C
ubiquitin-like protein binding,6,43,0.7377568978964573,FALSE,YBR135W YGL137W YHL002W YHR134W YML097C YNL262W
phosphatase activity,14,96,0.7414414997558618,FALSE,YBR092C YBR125C YDL188C YGL101W YGR208W YIL053W YKL033W-A YKR038C YKR043C YNL108C YOL064C YOR090C YOR109W YOR131C
