term,group_count,overall_count,exact_pval,sig,genes
lyase activity,5,80,0.007495250880929913,FALSE,YCL064C YGL148W YLR359W YNR043W YOL115W
oxidoreductase activity,10,270,0.008040606315269825,FALSE,YDR353W YGL148W YGR234W YLR043C YLR432W YML028W YMR318C YNL111C YPL061W YPL231W
ligase activity,5,103,0.0207777435054195,FALSE,YDR037W YGL234W YJL130C YMR246W YPR033C
mRNA binding,5,189,0.16613328693433277,FALSE,YBL051C YDR037W YLR432W YOL115W YPR033C
RNA binding,7,365,0.3327206422849735,FALSE,YBL051C YCL031C YDR037W YER112W YLR432W YOL115W YPR033C
transferase activity,12,719,0.4354808577869217,FALSE,YCR047C YDR071C YGL253W YJL130C YKL004W YML126C YMR307W YNL102W YOL115W YOL143C YPL050C YPL231W
hydrolase activity,9,567,0.5195627036199038,FALSE,YBR058C YDL007W YEL042W YER043C YGR208W YHR049W YIL075C YKR043C YLR420W
DNA binding,5,324,0.567277277077171,FALSE,YBL002W YBL003C YJL176C YNL030W YNL312W
ion binding,6,576,0.8947228478402387,FALSE,YBR058C YDR353W YGR037C YLR420W YMR318C YNL102W
