term,group_count,overall_count,exact_pval,sig,genes
unfolded protein binding,8,67,9.4940436412401e-5,TRUE,YBL075C YBR072W YDR171W YDR231C YER103W YFL016C YLL026W YPL240C
oxidoreductase activity,15,270,7.589054636147761e-4,TRUE,YBR149W YDL022W YDL124W YGR088W YGR255C YGR256W YHR104W YKL085W YKR080W YML054C YML130C YMR169C YMR315W YOR120W YOR374W
glycosyltransferase activity,5,92,0.05129807154397767,FALSE,YBR126C YLR258W YML100W YMR271C YPR160W
phosphatase activity,5,96,0.05957487649638698,FALSE,YBR126C YDR074W YER062C YIL113W YML100W
ATP hydrolysis activity,4,83,0.10937024229653668,FALSE,YBL075C YDR258C YLL026W YPL240C
hydrolase activity,17,567,0.11550690180093638,FALSE,YBL075C YBR126C YDR058C YDR074W YDR258C YER062C YGL037C YGR248W YIL113W YJL068C YKL103C YLL026W YML100W YMR120C YMR304W YPL123C YPL240C
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,2,52,0.31808867474515423,FALSE,YGL037C YMR120C
transferase activity,18,719,0.319094406019643,FALSE,YBR117C YBR126C YCL040W YEL012W YFR053C YGR043C YHR137W YJL164C YKL035W YKR076W YLR258W YLR438W YML100W YMR120C YMR271C YNL063W YNL277W YPR160W
mRNA binding,5,189,0.4038183429476333,FALSE,YBR072W YHR104W YKL085W YOR027W YOR120W
enzyme regulator activity,6,249,0.4716268205991232,FALSE,YHR138C YLR178C YML100W YMR174C YNL006W YNL015W
peptidase activity,2,85,0.5629334471246323,FALSE,YKL103C YMR304W
transferase activity, transferring alkyl or aryl (other than methyl) groups,1,40,0.5908842429659262,FALSE,YKR076W
lipid binding,2,117,0.7349874817979878,FALSE,YFL014W YLR178C
kinase activity,3,182,0.7717189775750688,FALSE,YCL040W YFR053C YJL164C
nucleotidyltransferase activity,1,72,0.8009456563529977,FALSE,YKL035W
nuclease activity,1,76,0.8181497926377024,FALSE,YPL123C
lyase activity,1,80,0.8338796844340071,FALSE,YER163C
methyltransferase activity,1,81,0.8375967220261362,FALSE,YNL063W
enzyme binding,1,86,0.8549813678721606,FALSE,YOR018W
ligase activity,1,103,0.9014056158068203,FALSE,YOR317W
DNA-binding transcription factor activity,1,106,0.9079088527506791,FALSE,YFL031W
RNA binding,5,365,0.9136333364769569,FALSE,YBR072W YHR104W YKL085W YOR027W YOR120W
acyltransferase activity,2,185,0.9199370815158179,FALSE,YEL012W YNL277W
protein-macromolecule adaptor activity,1,116,0.9266668766569222,FALSE,YOL082W
transmembrane transporter activity,2,278,0.9869527141744858,FALSE,YHL036W YHR096C
ion binding,6,576,0.9910656392468453,FALSE,YFL016C YGL037C YKL103C YLL026W YMR201C YNL155W
DNA binding,1,324,0.9994264421493922,FALSE,YMR201C
