term,group_count,overall_count,exact_pval,sig,genes
translation factor activity, RNA binding,1,39,0.13516998324092477,FALSE,YBR118W
cytoskeletal protein binding,1,77,0.25013113634160966,FALSE,YBR118W
lyase activity,1,80,0.25856356832186056,FALSE,YHR174W
methyltransferase activity,1,81,0.26135442063683445,FALSE,YDR469W
ATP hydrolysis activity,1,83,0.26690638783568943,FALSE,YJL159W
transmembrane transporter activity,2,278,0.2752619673559772,FALSE,YDR011W YOR153W
DNA-binding transcription factor activity,1,106,0.3279854001560911,FALSE,YIL056W
ion binding,3,576,0.36137283611083526,FALSE,YBR118W YDR415C YJR007W
kinase activity,1,182,0.49739895036500903,FALSE,YOR233W
transferase activity,3,719,0.5106521896321585,FALSE,YAL038W YDR469W YOR233W
enzyme regulator activity,1,249,0.6124805687005201,FALSE,YMR258C
structural molecule activity,1,261,0.6302622140659058,FALSE,YJL159W
DNA binding,1,324,0.7116543003325926,FALSE,YIL056W
RNA binding,1,365,0.7551890923011928,FALSE,YJR007W
hydrolase activity,1,567,0.89312920645456,FALSE,YJL159W
