term,group_count,overall_count,exact_pval,sig,genes
protein folding,6,91,0.004348769597552116,FALSE,YAL005C YCL045C YDR258C YLL024C YLL026W YPL106C
response to heat,3,30,0.013990392215544984,FALSE,YAR002W YDR258C YLL026W
monocarboxylic acid metabolic process,5,105,0.03291931906741132,FALSE,YAL038W YER073W YGL253W YHR174W YLL027W
carbohydrate metabolic process,5,106,0.034099461650261155,FALSE,YAL038W YGL253W YHR174W YIL053W YLL026W
generation of precursor metabolites and energy,5,115,0.04591053757914586,FALSE,YAL038W YFR033C YGL253W YHR174W YOR095C
mitochondrion organization,6,160,0.05479558077911376,FALSE,YDR258C YDR296W YDR470C YHL021C YJR144W YLL001W
regulation of protein modification process,3,52,0.05836915569932526,FALSE,YAR002W YLR207W YOR138C
response to starvation,2,26,0.07188770414990159,FALSE,YFR034C YOR173W
small molecule metabolic process,14,556,0.0878948007973498,FALSE,YAL038W YEL046C YER073W YGL001C YGL253W YHR174W YIL053W YLL027W YLR060W YOL151W YOR095C YOR236W YPL019C YPR035W
vitamin metabolic process,2,32,0.10283538669210297,FALSE,YLL027W YOR095C
response to chemical,8,281,0.10552916301554698,FALSE,YAR002W YDR296W YFL021W YGL209W YGR008C YLR207W YOR153W YPR065W
plasma membrane organization,1,7,0.11361596669837637,FALSE,YMR251W-A
nuclear transport,5,156,0.12702633973899163,FALSE,YAL005C YAR002W YBR118W YGR245C YLL024C
nucleocytoplasmic transport,5,156,0.12702633973899163,FALSE,YAL005C YAR002W YBR118W YGR245C YLL024C
sulfur compound metabolic process,3,81,0.1599083707588633,FALSE,YIL003W YLL027W YNL240C
ribosomal large subunit biogenesis,2,46,0.18490538726529324,FALSE,YGR245C YPR169W
cell adhesion,1,12,0.1868655526316647,FALSE,YLR110C
transport,18,874,0.2291211659428984,FALSE,YAL005C YAR002W YBR118W YCL025C YGL253W YGR241C YGR245C YGR281W YHR175W YJL192C YKL198C YLL001W YLL024C YLR206W YLR207W YOR153W YOR269W YPL019C
response to osmotic stress,2,54,0.2351308174458594,FALSE,YIL053W YPR065W
response to stress,11,503,0.23786276892716376,FALSE,YAR002W YDR258C YDR296W YFR034C YGR008C YIL053W YJR144W YLL026W YLR207W YOR173W YPR065W
transmembrane transport,5,195,0.23948003333783563,FALSE,YAL005C YCL025C YGL253W YLL024C YOR153W
carbohydrate transport,1,16,0.2411312765250856,FALSE,YGL253W
oligosaccharide metabolic process,1,16,0.2411312765250856,FALSE,YLL026W
cytoskeleton-dependent intracellular transport,1,17,0.2541288217269877,FALSE,YOR269W
protein acylation,1,17,0.2541288217269877,FALSE,YOL110W
organelle fission,1,18,0.2669063878356893,FALSE,YLL001W
DNA-templated transcription elongation,2,61,0.2797004264309496,FALSE,YBL006C YOR344C
