term,group_count,overall_count,exact_pval,sig,genes
chromosome segregation,1,64,0.8962238332912076,FALSE,YKR054C
translation,4,189,0.8992720288537076,FALSE,YAL005C YDR041W YLR439W YOR091W
protein-RNA complex assembly,2,120,0.9247049969871547,FALSE,YLR298C YPL240C
endosomal transport,1,75,0.9299117951496407,FALSE,YHR009C
RNA catabolic process,2,128,0.9404435610834528,FALSE,YOL115W YOR173W
signal transduction,4,215,0.9451904694835261,FALSE,YGL252C YLR113W YML064C YOR008C
chromosome organization,3,181,0.9541925034051102,FALSE,YER147C YGL252C YKR054C
cellular component assembly,12,534,0.9666660196852206,FALSE,YBR118W YDR381C-A YER148W YIL003W YKL040C YLR002C YLR295C YLR298C YMR039C YNL240C YPL240C YPR067W
protein modification by small protein conjugation or removal,1,99,0.9703271001119578,FALSE,YAL005C
protein-containing complex assembly,7,375,0.9794193590567115,FALSE,YDR381C-A YER148W YLR002C YLR295C YLR298C YMR039C YPL240C
DNA recombination,1,118,0.9850210224533511,FALSE,YML128C
tRNA metabolic process,2,179,0.9874755140474443,FALSE,YIL003W YOL115W
regulation of organelle organization,2,205,0.9945312754537932,FALSE,YHR174W YPL240C
Golgi vesicle transport,1,169,0.9976418369292006,FALSE,YOR299W
